51,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,5,3,4,4,0,4,5,4,4,5
54,3,0,0,0,3,0,0,3,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,4,0,0,0,3,0,0,3,3,3,3,0,0,0,2,0,3,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
56,0,0,0,4,0,0,4,5,0,4,0,0,4,4,3,3,4,0,5,3,0,4,0,4,3,4,3,5,4,5,0,5,3,0,4,3,3,4,5,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,5,0,3,3,4,0,3,0,5,4,0,3,2,0,0,2,1,0,0,0,5,0,0,3,3,0,4,0,4,4,4,4,3,2,4,2,0,5,5,3,5,3,5,0,2,4,4,3,4,5,5,3,4,4,3,2,4,3,5,5,4,0,0,0,5,4,4,5,5,4,4,4,4,0,0,5,4,4,0,5,4,4,4,4,4,3,2,0,0,4,5,3,0,5,3,3,4,5,5,5,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,5,0,5,5,5,5,0,4,3,4,4,3,4,3,5,2,0,4,5,5,0,5,0,1,3,4,3,4,4,5,3,0,3,5,4,3,5,5,0,0,4,5,4,3,3,0,5,5,0,5,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,3,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,5,0,5,0,0,0,4,0,0,5,0,0,5,5,4,0,0,4,5,5,0,0,0,5,0,0,4,0,0,0,0,5,3,0,0,4,5,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
61,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,4,4,4,0,0,0,0,0,0,0
62,0,4,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,4,0,5,0,0,0,5,4,0,4,4,0,4,0,0,0,4,0,0,5,0,0,0,4,4,4,0,3,4,5,4,4,0,0,4,4,4,5,4,0,0,0,4,0,0,5,5,4,3,0,0,1,4,0,4,4,4,5,4,4,0,4,4,5,4,0,4,5,5,4,5,4,5,4,5,4,5,5
63,5,0,0,3,3,3,0,4,5,2,3,3,1,0,4,0,2,0,3,0,5,0,3,5,0,5,0,5,0,3,4,4,4,2,0,0,0,0,2,3,4,0,0,2,0,4,4,0,4,0,3,0,4,4,0,0,4,3,4,3,4,3,3,2,5,4,5,0,5,2,0,5,4,4,2,4,2,0,0,3,5,4,3,2,3,3,0,0,2,4,3,4,4,3,0,3,0,5,0,5,3,5,0,3,3,4,3,2,3,3,1,4,0,4,4,0,4,4,0,3,4,0,4,3,4,5,2,0,3,4,5,4,4,3
64,4,0,4,0,4,4,4,4,3,4,4,0,2,0,0,3,0,3,4,4,3,0,4,4,3,5,0,3,0,4,4,4,3,3,0,0,0,0,4,3,5,0,0,3,4,4,4,5,0,5,3,3,4,0,0,3,5,3,5,1,3,4,4,4,4,5,3,4,0,0,0,5,3,5,4,5,4,3,3,4,0,0,3,3,4,4,0,5,0,3,4,3,4,4,0,4,2,0,4,2,3,4,4,0,3,4,4,3,4,4,3,0,5,4,0,0,3,4,3,4,0,5,4,4,4,4,4,3,4,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4
66,4,0,0,0,5,0,0,5,4,5,4,0,0,0,0,0,4,3,0,0,2,0,4,5,0,4,0,0,0,5,5,0,0,0,3,0,0,3,3,0,0,0,5,3,0,0,4,4,4,4,0,0,4,0,0,0,0,3,0,0,4,4,4,0,5,0,4,4,3,5,5,0,3,3,4,0,4,4,4,3,3,0,3,0,4,5,0,0,4,4,4,3,0,5,3,4,4,3,5,5,4,5,0,3,0,0,5,5,0,4,0,0,0,5,0,4,5,3,0,5,0,4,3,5,5,4,5,4,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,4,0,0,0,2,0,0,3,0,0,2,0,4,4,0,2,0,0,0,0,0,0,3,0,4
68,2,2,4,4,0,1,4,4,3,2,0,3,3,0,3,3,4,1,3,2,5,2,4,2,3,3,0,2,0,3,1,4,3,5,3,3,3,4,3,3,4,3,2,1,2,3,3,4,4,3,4,4,2,4,0,4,0,4,4,1,3,0,3,1,3,3,5,5,5,2,3,3,5,3,2,3,2,4,3,2,3,5,3,4,4,4,3,0,4,3,4,4,2,4,3,3,4,2,2,5,4,2,3,4,4,3,4,5,2,4,5,3,2,4,3,4,4,3,5,4,3,4,5,3,4,4,3,3,2,3,5,4,3,5
69,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,4,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,4,3,5,0,5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,4,0,0,4,4,4,0,4,0,0,4,0,0,0,0,0,5,0,0,4,0,5,0,3,0,4,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,4,4,0,4,0,0,0,4,0,0,0,3,4,0,0,0,0,0,0,4,4,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,5,0,4,2,5,4,0,0,0,0,4,0,0,0,0,0,0,4,4,5,0,0,4,4,0,0,4,0,4,2
74,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,4,2,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,2,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0
76,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,3,0,0,4,0,0,0,4,0,5,0,0,0,4,0,5,0,4,0,0,0,4,4,0,5,4,4,0,0,3,0,0,0,0,0,2,0,0,4,0,0,0,0,0,4,2,0,0,0,4,4,3,4,0,0,0,0,4,0,2,0,0,3,0,0,0,0,0,3,0,3,0,0,2,3,3,0,0,0,0,0,3,0,0,4
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,2,0,1,0,0,0,2,5,0,5,2,0,5,5,2,0,4,0,5,2,2,5,5,0,5,0,0,2
78,4,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,4,0,4,0,4,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,4,2,0,3,0,0,2,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,4,0,4,0,0,5,0,0,5,4,4,0,0,0,5,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,4,0,0,0,5,0,5,4,0,4,0,0,4,4,5,4,0,0,4,0,4,4,0,0,4,0,5,4,5,0,0,4
81,0,0,0,1,5,0,0,3,0,3,0,3,3,3,3,0,1,0,1,0,0,0,0,3,4,3,4,1,0,2,0,2,1,3,2,0,0,4,4,0,0,0,0,0,0,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2,3,3,3,0,2,0,3,0,4,0,0,3,0,4,3,0,0,4,0,3,0,3,0,0,0,0,3,0,4,3,3,3,0,4,0,3,0,4,0,0,0,0,0,0,2,4,3,3,0,3,0,0,4,4,0,0,4,3,0,4,0,3,0,0,0,4,0,4,3,0,0,4,0,3,3,0,0,0,0,4,4,4,4,0,0,2,0,4,0,3,4,0,4,3,4,0,0,0,0,0,0,0,4,3,0,0,4,0,1,0,0,0,4,0,1,0,3,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,5,0,3,1,0,0,5,0,0,0,0,0,5,2,0,0,0,0,0,0,4,3,0,0,3,5,0,0,4,3,0,0,0,3,5,4,3,2,0,0,0,3,0,0,3,0,4,0,0,0,0,0,5,0,4,5
84,0,0,4,3,0,4,0,0,4,0,0,5,0,3,3,0,0,5,0,0,4,0,0,4,0,5,0,0,4,5,4,0,0,4,3,0,4,4,3,4,5,4,0,3,3,0,0,4,3,5,0,3,5,0,4,3,0,0,4,0,3,4,0,3,4,4,4,4,4,4,0,5,4,3,3,0,0,0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,4,0,0,4,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,4,4,0,3,0,4,4,3,4,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,4,0,4,4,0,0,4,0,4,3,0,4
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,5,4,0,4,0,0,5,4,0,0,4,5,0,4,0,0,4,5,0,0,4
89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,2,4,1,0,0,1,0,0,0,0,0,0,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4,3,5,3,4,0,1,4,4,4,4,3,2,3,3,2,2,3,3,4,4,3,4,4,4,2,2,3,3,3,1,3,3,3,3,2,3,4,4,2,0,2,5,2,2,3,4,3,5,4,3,2,3,4,3,2,4,3,5,3,4,3,4,3,5,4,4,5,5,5,5,2,4,4,5,4,0,4,4,4,3,4,4,3,4,3,0,0,3,3,4,3,0,5,4,3,2,4,4,0,3,4,2,3,4,4,4,5,4,4,4,3,0,4,0,5,4,3,0,4,2,0,5,4,4,0,4,4,0,0,0,0,0,0
93,3,5,0,4,0,5,0,0,0,5,0,5,4,0,0,0,0,0,0,0,5,0,0,0,5,4,5,0,4,5,4,0,5,0,5,5,0,0,5,0,5,4,0,0,0,4,0,5,0,5,0,0,0,4,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,4,0,3,5,4,1,2,0,5,0,4,3,4,4,2,2,0,3,1,0,3,0,4,4,5,4,3,0,3,1,4,3,3,3,3,0,4,4,3,0,0,0,3,3,4,4,4,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,5,5,0,5,0,0,0,5,0,5,4,5,5,4,0,4,5,0,5,0,0,5,3,5,0,0,0,0,0,0,4,5,4,0,5,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,4,5,4,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0
96,5,0,0,0,0,5,0,0,5,5,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,5,3,4,4,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,4,0,0,3,4,0,3,0,5,4,0,0,0,0,5,5,0,0,5,0,5,4,0,0,0,0,0,4,0,0,0,0,2,0,0,0,4,5,0,4,2,0,0,5,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,5,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,0,1,5,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,4
99,0,0,0,4,0,0,0,0,0,0,0,5,5,3,5,0,0,0,5,4,0,5,5,5,2,5,0,5,5,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,4,3,0,0,0,0,0,0,4,0,0,4,0,0,4,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,4,0,0,0,0,3,4,4,0,4,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,3,0,0,0,3,5,0,0,0,3,3,3,3,0,0,5,3,3,0,0,3,5,0,4,2,4,4,5,0,4,0,3,3,3,4,4,3,4,0,3,0,4,0,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,4,0,0,0,4,0,0,4,4,4,4,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,3,0,4,0,3,3,0,0,0,0,0,4,0,3,3,0,4,0,0,0,4,0,5,3,0,4,0,0,0,0,0,4,4,0,4,4,0,0,4,4,3,3,0,5,4,3,5,0,4,5,0,4,0,0,4,0,0,4,4,0,5,0,4,4,0,5,4,3,0,3,3,0,0,5,5,0,0,0,0,5,3,0,3,2,0,5,4,0,3,0,0,2,3,0,3,4,4,4,4,5,3,4,4,5,4,3,4
